Cell	Plate	Condition1	Condition2	Gene	logFC	logCPM	PValue	FDR
A	1	CTRL	SOR+URS	A1BG	-1.24363987180161	4.36270724744353	0.0137944760096869	0.0656997109951161
A	1	CTRL	SOR+URS	AAGAB	-1.64688241317565	5.30565372692879	2.46717194213708e-05	0.000279164243392117
A	1	CTRL	SOR+URS	AAMDC	-1.96345553404684	6.59958870645204	8.61384725742832e-13	3.01000988789654e-11
A	1	CTRL	SOR+URS	AAMP	-1.38158557507164	4.49168740877077	0.0124840161358136	0.0607874839340344
A	1	CTRL	SOR+URS	AAR2	-0.814712600020431	5.15432232457276	0.0148809048840231	0.0699408307005487
A	1	CTRL	SOR+URS	AASDHPPT	-0.574976459310728	5.98229426672488	0.020928799413769	0.0908208580553774
A	1	CTRL	SOR+URS	ABCA1	-1.12723433833371	7.62435716850604	1.22220463880988e-09	2.87284036413784e-08
A	1	CTRL	SOR+URS	ABCC13	2.41018247006163	1.57686820373067	0.0182344672393033	0.0821476017191999
A	1	CTRL	SOR+URS	ABL2	1.0880434866903	4.69603506429099	0.000404693286738939	0.00334531091991853
A	1	CTRL	SOR+URS	ABRACL	-0.851826962246179	5.40979325704939	0.0174185560363087	0.0792077622959355
A	1	CTRL	SOR+URS	ACAA2	-0.699123891508175	6.09505013050517	0.0146378631176308	0.0690871192070482
A	1	CTRL	SOR+URS	ACACB	2.32398824341272	1.96105600115973	0.00374229134713974	0.0226675395736083
A	1	CTRL	SOR+URS	ACADM	-0.716607779091124	5.78380043768019	0.0137160620001924	0.0654216110512826
A	1	CTRL	SOR+URS	ACADVL	0.94443649836047	4.99673487745178	0.00058769158966094	0.00464361631516253
A	1	CTRL	SOR+URS	ACAT1	-0.622967326778759	6.34704659187057	0.00335739776529906	0.0206970902805157
A	1	CTRL	SOR+URS	ACBD3	1.41470329548294	5.54533279792309	3.00498800002994e-11	8.82521082525646e-10
A	1	CTRL	SOR+URS	ACN9	-1.19972698946046	5.41512948863842	0.000507639824694904	0.00407015022634215
A	1	CTRL	SOR+URS	ACO2	-5.53434460543123	2.84521681525578	0.00232535137412612	0.0151646791958354
A	1	CTRL	SOR+URS	ACOT13	-0.85339986965489	6.70935363365982	0.000290401402500946	0.00252930834631451
A	1	CTRL	SOR+URS	ACOT8	-5.98380806332613	3.18770322248734	0.000239503771291472	0.0021394906267999
A	1	CTRL	SOR+URS	ACOT9	-0.742785030862037	5.81801484296977	0.0112996701075933	0.0562787304253571
A	1	CTRL	SOR+URS	ACP1	-1.17809691400641	8.22390482760793	4.67581362563137e-13	1.69274815161708e-11
A	1	CTRL	SOR+URS	ACTA2	-1.59136512470754	12.1920590161434	1.50190471024462e-46	1.96283926581869e-43
A	1	CTRL	SOR+URS	ACTG1	-0.761891405888291	11.8333053561653	3.64347494270178e-13	1.34510096119123e-11
A	1	CTRL	SOR+URS	ACTL6A	-1.54577946004752	5.88994528055301	3.1098010160066e-06	4.19855263204444e-05
A	1	CTRL	SOR+URS	ACTN4	-0.668474786935202	5.73630175123382	0.0214089210917681	0.0923105211970694
A	1	CTRL	SOR+URS	ACTR10	-0.681046415475923	7.104085645484	0.000622142830035773	0.00486873332080091
A	1	CTRL	SOR+URS	ACTR1A	-0.65789946629012	6.28057922866924	0.00835117805301507	0.0439101093690169
A	1	CTRL	SOR+URS	ACTR2	-0.636787636061108	7.13018491667056	0.000590932793542447	0.00466640524399169
A	1	CTRL	SOR+URS	ADAM10	-0.937437022920787	5.27145252500602	0.00665491152076373	0.0363447716944677
A	1	CTRL	SOR+URS	ADH1B	1.90568716438534	2.88520291700289	0.000411050988684876	0.00338929045496697
A	1	CTRL	SOR+URS	ADH5	-0.999074039454748	7.97898605641103	1.38515888834325e-09	3.22685231938645e-08
A	1	CTRL	SOR+URS	ADIPOQ	1.4328563319524	3.11469723198345	0.0042385743397249	0.0251790582026658
A	1	CTRL	SOR+URS	ADK	-1.35963290088797	5.37884812967967	0.000227141031480022	0.00204583469359918
A	1	CTRL	SOR+URS	ADNP	0.960589177735183	4.05618782378246	0.0210835681287868	0.0914166102213868
A	1	CTRL	SOR+URS	ADO	1.2904587487932	3.69068996968257	0.00330456040344458	0.0204386469184269
A	1	CTRL	SOR+URS	ADRBK1	-1.58565123118659	3.61019182341656	0.0164612897733696	0.0758577560113425
A	1	CTRL	SOR+URS	ADRM1	-1.12825088761985	4.7141561589342	0.00904505434976922	0.0468445576655505
A	1	CTRL	SOR+URS	ADSL	-1.21851068522538	6.511500120785	2.62529847773133e-06	3.63069056142548e-05
A	1	CTRL	SOR+URS	AEBP1	1.26834501387874	6.45100995737204	4.58830822495264e-13	1.66568333866406e-11
A	1	CTRL	SOR+URS	AFF2	2.25084961476846	2.19212043511115	0.00093078952779276	0.00688426051993412
A	1	CTRL	SOR+URS	AFF4	0.617598589196171	5.76358605558042	0.0102595531436256	0.0520303065712233
A	1	CTRL	SOR+URS	AFG3L2	-0.854028229035333	5.54365314703853	0.00991006405988659	0.0505772365755392
A	1	CTRL	SOR+URS	AGA	-0.755309388324345	5.80112993573279	0.00628161178459433	0.0345806168546181
A	1	CTRL	SOR+URS	AGMAT	1.59265285424532	2.82931763969089	0.00914311588234122	0.0472858652419143
A	1	CTRL	SOR+URS	AHR	0.985877430151844	6.09601832093685	5.93632468165187e-07	9.26243594967072e-06
A	1	CTRL	SOR+URS	AHSA2	1.55627630535054	3.12503499912104	0.0015853306852683	0.0108702448718633
A	1	CTRL	SOR+URS	AIF1	2.85051033123623	1.34681238151829	0.0106067986450313	0.0535420052112452
A	1	CTRL	SOR+URS	AIG1	-1.40897761060665	5.39865362947372	1.80833365733725e-05	0.000211576656828474
A	1	CTRL	SOR+URS	AK1	-1.29219360178142	5.73078114982787	7.48335522641094e-05	0.000757552048442793
A	1	CTRL	SOR+URS	AK3	0.663641488934539	5.54025546344239	0.00717271823040351	0.0387196425250489
A	1	CTRL	SOR+URS	AKAP12	2.03983652703055	6.01972596715788	4.88693184851272e-30	1.52065029352887e-27
A	1	CTRL	SOR+URS	AKAP17A	1.81766119657978	3.57070732295602	8.38090245620996e-06	0.000104813410717902
A	1	CTRL	SOR+URS	AKAP9	0.829933382790156	6.97679335492158	4.07020999778635e-07	6.54287508746246e-06
A	1	CTRL	SOR+URS	AKIRIN2	1.4201558320274	3.71223721480989	0.000346381261060732	0.00294909231322652
A	1	CTRL	SOR+URS	AKR1A1	-0.877194350039037	7.14600116590361	5.61387100889614e-06	7.18586485947734e-05
A	1	CTRL	SOR+URS	AKR1C2	-1.76646845538843	3.29954999996503	0.0208653152257632	0.0907485626312462
A	1	CTRL	SOR+URS	AKR1C3	-1.79909907199144	6.99474565939809	1.2123022103461e-13	4.78657933142392e-12
A	1	CTRL	SOR+URS	AKR7A2	-1.90360454959315	6.43758601995091	9.42808416386465e-11	2.58856369616695e-09
A	1	CTRL	SOR+URS	ALDH1L2	0.732880974869685	6.18382446908742	0.000352859796478838	0.00299449654557268
A	1	CTRL	SOR+URS	ALDH7A1	-0.989502411052327	5.50823273555128	0.000827498300705331	0.00621915803341431
A	1	CTRL	SOR+URS	ALDH9A1	-0.998313675276258	6.09001951550833	0.000392701185767722	0.0032710081560219
A	1	CTRL	SOR+URS	ALDOA	-1.00409302661909	10.0872948312041	7.39516667044772e-17	4.49522945191076e-15
A	1	CTRL	SOR+URS	ALDOC	-1.39598851887184	4.31214465478543	0.0236719263739056	0.0998606861783643
A	1	CTRL	SOR+URS	ALG11	-5.45873300953527	2.79379874377987	0.00313063845672016	0.0195507979423094
A	1	CTRL	SOR+URS	ALG13	-1.30360119793517	5.0205368001589	0.00358301909470865	0.0218827912096747
A	1	CTRL	SOR+URS	ALG14	-1.76118913436059	5.40593653190569	1.29452488783967e-05	0.000156504586116342
A	1	CTRL	SOR+URS	ALG5	-1.1125678324409	6.49462607202906	9.05903703323459e-06	0.000112540451508881
A	1	CTRL	SOR+URS	ALG8	-1.11028193303518	5.68343046428514	0.00019331786187191	0.00177174630593
A	1	CTRL	SOR+URS	ALKBH4	-5.66486856993541	2.94411393142802	0.00080772501244287	0.00608424103032615
A	1	CTRL	SOR+URS	ALPK2	1.11306698005311	4.91598420441531	4.38140829880206e-05	0.000464024514238608
A	1	CTRL	SOR+URS	ALPP	2.76850411219278	2.28108328636476	7.46300811984196e-06	9.46014094260083e-05
A	1	CTRL	SOR+URS	AMD1	-1.5152207786431	4.93125697824628	0.000435949860813284	0.00357205563070145
A	1	CTRL	SOR+URS	AMIGO2	0.797982288987245	5.23659591351794	0.0022549442095785	0.0148015398668917
A	1	CTRL	SOR+URS	AMZ2	-0.91510877806752	6.45118680964119	0.000229719062724413	0.00206478571578085
A	1	CTRL	SOR+URS	ANAPC10	-0.801933374979417	5.26766898447319	0.00811016260851451	0.0429116255589782
A	1	CTRL	SOR+URS	ANAPC11	-1.41676724545525	9.02296016984268	3.63937725078731e-22	4.36357993491187e-20
A	1	CTRL	SOR+URS	ANAPC13	-1.41769542524488	7.16741125986485	1.90739883183858e-10	5.0055813922286e-09
A	1	CTRL	SOR+URS	ANAPC16	-1.06090750858782	7.75622733186698	2.80693745876328e-10	7.17883867878226e-09
A	1	CTRL	SOR+URS	ANAPC5	-0.598259805577349	6.51341119427893	0.00930043106882545	0.0478909904012923
A	1	CTRL	SOR+URS	ANG	-1.15120353231322	5.7369960950739	0.000134165990123301	0.00128080009125012
A	1	CTRL	SOR+URS	ANGEL2	-1.87607334867696	3.83954787480411	0.00503563609141898	0.0289532459651363
A	1	CTRL	SOR+URS	ANGPTL4	-1.05922574973815	6.25642839618846	4.14606091279985e-05	0.000441604483043042
A	1	CTRL	SOR+URS	ANK3	0.83086081285649	5.72412671594947	0.000172418263410816	0.00160722844829954
A	1	CTRL	SOR+URS	ANKIB1	0.72976259725735	5.01834078769602	0.0132764284230865	0.0636499057451641
A	1	CTRL	SOR+URS	ANKLE2	1.55110391244404	4.17579142997593	2.08401905669564e-06	2.93175942432243e-05
A	1	CTRL	SOR+URS	ANKRD1	-0.625556981468662	6.6299237170291	0.00198986119949105	0.013254585125458
A	1	CTRL	SOR+URS	ANKRD12	0.429920946568488	6.74809792912133	0.02072430582492	0.0903223582244035
A	1	CTRL	SOR+URS	ANKRD13A	0.955244789160379	4.80697662539426	0.00157827548966689	0.0108275498028643
A	1	CTRL	SOR+URS	ANKRD17	0.928928187943443	5.49765334477992	8.40841952392828e-05	0.000840777618655078
A	1	CTRL	SOR+URS	ANKRD20A9P	1.13304769639943	4.52506363665597	0.000233353396258144	0.00209443371945972
A	1	CTRL	SOR+URS	ANKRD26	1.15210918364558	4.26671272291041	0.000574913762414565	0.00455919172390531
A	1	CTRL	SOR+URS	ANKRD32	-1.65172253834658	3.19776177696947	0.0137698672501027	0.0656303410253803
A	1	CTRL	SOR+URS	ANKRD36	1.31188221434071	4.64113357627711	1.63014426502125e-05	0.000192277575808328
A	1	CTRL	SOR+URS	ANKRD36BP1	-6.00446070649409	3.20296533773029	0.000206837132458398	0.00188504496799079
A	1	CTRL	SOR+URS	ANKRD49	-1.22048854025824	4.48735199886612	0.00108645975267272	0.00786645014275886
A	1	CTRL	SOR+URS	ANP32B	2.18799498678957	6.60655157615902	1.15445439384634e-45	1.28947952052924e-42
A	1	CTRL	SOR+URS	ANP32E	-1.10914913690146	6.69998978178529	2.30578897646394e-06	3.21604654572116e-05
A	1	CTRL	SOR+URS	ANTXR1	0.645518812889369	6.60816186262347	0.000283716983816534	0.0024851858321034
A	1	CTRL	SOR+URS	ANXA1	-0.979993590531102	10.5390784294434	1.89063774108994e-17	1.25425099686824e-15
A	1	CTRL	SOR+URS	ANXA2	-1.26105515996114	11.0629003666387	1.16130732378364e-28	3.22917562011242e-26
A	1	CTRL	SOR+URS	ANXA4	-0.928908645557181	7.13302032658069	1.38024734388712e-06	2.01322014924785e-05
A	1	CTRL	SOR+URS	ANXA5	-0.758386887374507	11.7963739850187	5.70688178785177e-13	2.03224081976662e-11
A	1	CTRL	SOR+URS	ANXA7	-0.993793294416792	7.33674338391516	6.08309216977918e-07	9.47555799366438e-06
A	1	CTRL	SOR+URS	AP1G1	-1.63215945870907	5.3047480118375	6.57789785499466e-05	0.000673719020900668
A	1	CTRL	SOR+URS	AP2A2	1.47707617358746	3.46195287785613	0.000692246382183667	0.0053248781452374
A	1	CTRL	SOR+URS	AP2S1	-1.71815758664973	6.87953894078797	5.97495300830002e-12	1.90455270403593e-10
A	1	CTRL	SOR+URS	AP3D1	1.20080702341764	4.77151968851301	2.23641954574153e-05	0.000256003295600358
A	1	CTRL	SOR+URS	AP3S1	-0.513559454280594	6.65886627612362	0.0199079399674323	0.0876902148413794
A	1	CTRL	SOR+URS	AP5S1	-1.59595638416374	3.95536442391547	0.00366602662417291	0.0222946961150841
A	1	CTRL	SOR+URS	APH1B	-1.96532679733102	4.2796410981212	0.0013048276333114	0.00920777124176385
A	1	CTRL	SOR+URS	API5	-1.52149532337892	5.6962408257495	8.32607268130914e-06	0.000104227436659032
A	1	CTRL	SOR+URS	APLP2	0.495192436140645	7.48996522531614	0.00083757479916634	0.00628373424242532
A	1	CTRL	SOR+URS	APMAP	-1.45663578797139	4.54931137633504	0.00368023870181246	0.0223707160902265
A	1	CTRL	SOR+URS	APOBEC3A	1.34527535946973	3.25269387696246	0.00370708352815274	0.0224920495029843
A	1	CTRL	SOR+URS	APOBEC3C	-1.14478359626674	5.43615465311696	0.000907097932778136	0.00673571754743037
A	1	CTRL	SOR+URS	APOBEC3D	1.13474045595244	3.34266049764759	0.0148720289083076	0.0699397430020411
A	1	CTRL	SOR+URS	APOBEC3F	2.83464755441242	3.33092401583526	3.51416166440381e-14	1.51572867300638e-12
A	1	CTRL	SOR+URS	APOC1P1	1.87544217165003	2.58891665920225	0.00175332488612699	0.0118664955654032
A	1	CTRL	SOR+URS	APOD	-0.984972019677845	4.3079857601215	0.0125657977512094	0.0611173840009512
A	1	CTRL	SOR+URS	APOO	-1.04656404406245	4.51094192362843	0.0221746827127089	0.0949544326252924
A	1	CTRL	SOR+URS	APOPT1	-0.816212578747233	5.77156429282895	0.00528432404064108	0.0301181120310241
A	1	CTRL	SOR+URS	APP	0.632777900459552	7.02238016080336	0.000117316589513345	0.00113487084259801
A	1	CTRL	SOR+URS	APPL2	-1.50925316154353	4.17061223762556	0.0156518525018119	0.0729768320892544
A	1	CTRL	SOR+URS	ARF1	-0.639283896619225	6.82495483799165	0.00316599754560203	0.0197283838374265
A	1	CTRL	SOR+URS	ARF4	-0.993740873543721	9.93082386376568	3.17254768921141e-16	1.77948608370403e-14
A	1	CTRL	SOR+URS	ARFGAP3	-0.583532625045248	6.86373108695457	0.00339878841776068	0.0209226405236525
A	1	CTRL	SOR+URS	ARFIP2	1.26955478534545	4.03608491211599	0.000762771181033094	0.0057923629081473
A	1	CTRL	SOR+URS	ARGLU1	0.590981038424176	6.02063385704297	0.00934183641497153	0.0480675348007628
A	1	CTRL	SOR+URS	ARHGAP10	1.35288125221104	3.55460109393398	0.00096008422334889	0.00707290908396091
A	1	CTRL	SOR+URS	ARHGAP21	1.40145801378883	5.44419810565876	4.35384142056642e-10	1.10058710880817e-08
A	1	CTRL	SOR+URS	ARHGAP29	0.645960904843174	6.37222520566109	0.000994285601434057	0.00730017894670882
A	1	CTRL	SOR+URS	ARHGAP42	2.28435018117908	1.75236680030327	0.00444256015675001	0.0260825780272084
A	1	CTRL	SOR+URS	ARHGAP5	0.903141500325793	6.32314406486402	2.35780191711409e-06	3.28158820604516e-05
A	1	CTRL	SOR+URS	ARHGDIB	-1.80822121598969	4.84870949185224	6.82048047735094e-05	0.000695838090230285
A	1	CTRL	SOR+URS	ARHGEF12	1.04855320196273	5.52710201302293	8.63601080170074e-06	0.00010769468050327
A	1	CTRL	SOR+URS	ARID4A	1.1924421464333	4.6839563313897	3.30109269756382e-05	0.000361323119467853
A	1	CTRL	SOR+URS	ARID5B	-0.46374245441544	8.71688418391942	0.000258346734806926	0.00228129603594152
A	1	CTRL	SOR+URS	ARIH1	0.912474409627302	3.88806416273771	0.0159097181899684	0.0737058160314418
A	1	CTRL	SOR+URS	ARIH2OS	1.66467733988634	2.80262379472183	0.00454433561589531	0.0265845667699802
A	1	CTRL	SOR+URS	ARL1	-0.864306380598089	7.77730036947959	7.26581893987227e-07	1.1067247986619e-05
A	1	CTRL	SOR+URS	ARL15	-2.16990582899841	2.87739181174058	0.0147276249682698	0.0694355449892921
A	1	CTRL	SOR+URS	ARL3	-1.280666188646	7.17133462546722	6.86742506425905e-10	1.67444735382092e-08
A	1	CTRL	SOR+URS	ARL4A	-0.714617667599133	5.27435042053657	0.0211821717034011	0.0916958602158824
A	1	CTRL	SOR+URS	ARL4C	2.19772198313728	4.25218304380869	3.84552961814384e-13	1.41569652336681e-11
A	1	CTRL	SOR+URS	ARL6IP1	-1.13604033911288	7.81955063164906	5.80044600689729e-11	1.63727924112615e-09
A	1	CTRL	SOR+URS	ARL6IP5	-1.05341215612444	8.64893708754138	7.04212842116527e-13	2.48068938911614e-11
A	1	CTRL	SOR+URS	ARMC8	-0.757133950768389	5.16924005907424	0.021423917249667	0.0923447145566945
A	1	CTRL	SOR+URS	ARMCX3	-0.825439086473013	7.02386243919619	6.11126672022539e-05	0.000628883029658469
A	1	CTRL	SOR+URS	ARNT	-0.961526376494454	4.90885728035619	0.0168576666132427	0.0770863698280157
A	1	CTRL	SOR+URS	ARNTL	1.33097437217905	3.10079226809555	0.0124772341826684	0.0607771053049918
A	1	CTRL	SOR+URS	ARNTL2	1.28596724963491	4.13409694964697	0.000342486683340761	0.00291973807213333
A	1	CTRL	SOR+URS	ARPC1A	-1.8148652749702	7.72297293096517	6.45639676569907e-19	5.14503959334885e-17
A	1	CTRL	SOR+URS	ARPC1B	-0.968421888818713	4.80772568854547	0.00154944468238258	0.0106802175918027
A	1	CTRL	SOR+URS	ARPC2	-0.620751471225372	8.45118258204011	1.86101903612343e-05	0.000216963940973212
A	1	CTRL	SOR+URS	ARPC3	-1.30254885757283	9.39583662188219	1.02713453244434e-22	1.41301275837001e-20
A	1	CTRL	SOR+URS	ARPC5	-0.576346252872008	7.88553183542364	0.000320549575243952	0.00275066473989705
A	1	CTRL	SOR+URS	ARPC5L	-1.43570403405006	4.32233476465574	0.00260077158568749	0.0166860500016445
A	1	CTRL	SOR+URS	ARPP19	-0.813989182508596	6.13276518512447	0.00144127157000607	0.0100512156608374
A	1	CTRL	SOR+URS	ARSA	1.15380439085566	5.37862840128994	5.4918509061753e-07	8.64734933648252e-06
A	1	CTRL	SOR+URS	ARSJ	1.48544768984446	2.98844694309933	0.0147820911844042	0.0696420871265243
A	1	CTRL	SOR+URS	AS3MT	2.0440824791924	3.62185154029536	6.21383453537713e-08	1.1263329201504e-06
A	1	CTRL	SOR+URS	ASAH1	-1.22685919150593	7.55949096390232	1.50230913680125e-10	4.0068730834399e-09
A	1	CTRL	SOR+URS	ASAP1	0.85300700668508	5.1985210252933	0.000910108442825688	0.00674958744293166
A	1	CTRL	SOR+URS	ASAP2	1.17235163001736	5.03109790781927	1.02310620347054e-05	0.000125667058018389
A	1	CTRL	SOR+URS	ASB16-AS1	-6.18230587579283	3.34531518282447	2.96035534251914e-05	0.000328428556633129
A	1	CTRL	SOR+URS	ASB6	1.53481598963089	4.1882613696749	3.39887801895561e-06	4.53727648924728e-05
A	1	CTRL	SOR+URS	ASCC3	0.534893271363868	5.91760232208074	0.018042491530228	0.0814783613357241
A	1	CTRL	SOR+URS	ASF1A	-1.14656485536226	5.27079048983516	0.000601135699707124	0.00472698102254658
A	1	CTRL	SOR+URS	ASNA1	-5.75541864142713	3.01383836606043	0.000376161673220363	0.00316240790484754
A	1	CTRL	SOR+URS	ASNS	-0.687200297934881	7.10089420459484	0.000226910609426751	0.00204516879627463
A	1	CTRL	SOR+URS	ASPN	-0.735200048176879	7.24215510002269	0.000107375208625986	0.00104722880711419
A	1	CTRL	SOR+URS	ASS1	-1.35499526952588	8.06155178806314	6.43431559967649e-15	3.003216806149e-13
A	1	CTRL	SOR+URS	ASTE1	-1.82069203671022	3.32784207835647	0.00436671838365453	0.0257879089724271
A	1	CTRL	SOR+URS	ATAD1	-0.897395559862154	5.94386112077874	0.00148656758985097	0.01029568194582
A	1	CTRL	SOR+URS	ATAD2	-2.4894010981283	3.11783671741795	0.0048157891375586	0.0279349969990028
A	1	CTRL	SOR+URS	ATAD2B	1.11011320473263	3.26861687110924	0.0157072521216541	0.073205016839621
A	1	CTRL	SOR+URS	ATF3	2.67954996174634	3.57229845906503	4.61887418728729e-14	1.94722795979541e-12
A	1	CTRL	SOR+URS	ATF4	0.4382188534242	8.5474974871354	0.000468267029520303	0.00379403707923177
A	1	CTRL	SOR+URS	ATF6B	-3.23630960407444	3.71266598262765	9.06002168785212e-05	0.000896331744424976
A	1	CTRL	SOR+URS	ATG12	-0.950798089160208	7.28598147489357	1.36090809965903e-06	1.98895799821276e-05
A	1	CTRL	SOR+URS	ATG3	-1.37544198395781	6.9647889504699	1.61263857826847e-10	4.29237751107751e-09
A	1	CTRL	SOR+URS	ATG5	0.854713035356635	4.53707589475991	0.00532087047752576	0.0302722627623763
A	1	CTRL	SOR+URS	ATOX1	-0.896247148477139	8.42189310009187	3.7415439013566e-09	8.14970620780491e-08
A	1	CTRL	SOR+URS	ATP1A1	0.506340047898702	5.99350768564636	0.0179386355567833	0.0811940312363748
A	1	CTRL	SOR+URS	ATP1A2	1.85726294319777	2.78269886531008	0.000428175483365674	0.00351717497932495
A	1	CTRL	SOR+URS	ATP2B1	0.659233544288344	6.01983591425668	0.00200104492654431	0.0133087308625992
A	1	CTRL	SOR+URS	ATP2B4	-1.09643327640507	6.94687450586738	1.22544002989338e-07	2.13537010009021e-06
A	1	CTRL	SOR+URS	ATP2C1	1.03897945375612	4.80473496063482	0.00051524265441933	0.00412857526094802
A	1	CTRL	SOR+URS	ATP5A1	-1.15537975563907	8.67250607844836	3.24630992818759e-15	1.55406682972468e-13
A	1	CTRL	SOR+URS	ATP5B	-0.961847436172504	8.35361287658444	1.73859069779882e-10	4.60885229807968e-09
A	1	CTRL	SOR+URS	ATP5C1	-1.13531283967371	8.88674992279417	3.77275105612285e-15	1.78645230262571e-13
A	1	CTRL	SOR+URS	ATP5E	-1.36190337888188	7.53651325154095	2.70936236672786e-12	8.96650577577469e-11
A	1	CTRL	SOR+URS	ATP5F1	-0.993671367147709	8.43948252168869	4.49979959432032e-11	1.29532777308749e-09
A	1	CTRL	SOR+URS	ATP5G1	-1.63497175639753	7.65039430882976	3.63350858252597e-17	2.3053537287917e-15
A	1	CTRL	SOR+URS	ATP5G2	-1.3109876364445	9.24635241082647	7.6813830968868e-22	8.65413755975979e-20
A	1	CTRL	SOR+URS	ATP5G3	-1.14289561486035	8.81600590860847	1.36899289975134e-15	6.93463883986445e-14
A	1	CTRL	SOR+URS	ATP5H	-1.18169736101988	8.91932493278067	3.62561212280594e-16	2.01630318438089e-14
A	1	CTRL	SOR+URS	ATP5I	-0.769620982658076	9.27566990376562	2.69177427477125e-09	5.98278877499753e-08
A	1	CTRL	SOR+URS	ATP5J	-0.97422781547264	9.41161634940489	3.74399061452808e-14	1.60954649148906e-12
A	1	CTRL	SOR+URS	ATP5J2	-1.16961593186995	8.53954572118979	4.76816699074933e-14	2.0037033569808e-12
A	1	CTRL	SOR+URS	ATP5L	-1.21898947211463	9.82098359994814	1.17360066916814e-22	1.59768616097484e-20
A	1	CTRL	SOR+URS	ATP5O	-1.4327069415656	9.05780221172427	2.65247233844069e-23	4.07825423424487e-21
A	1	CTRL	SOR+URS	ATP5S	-1.58346803149444	4.45164077733878	0.00242416745092391	0.0156683701365601
A	1	CTRL	SOR+URS	ATP6AP1L	-1.96819460192474	3.46151485486279	0.00851135393964414	0.0445542358865643
A	1	CTRL	SOR+URS	ATP6AP2	-0.827872508035861	7.93827271119913	5.74260135823996e-07	8.98803079650755e-06
A	1	CTRL	SOR+URS	ATP6V0D1	-1.04596549444453	5.64747299320643	0.00114270151861538	0.0082371572789765
A	1	CTRL	SOR+URS	ATP6V0D2	3.57728338504176	1.65278956837796	1.06840376162161e-05	0.000130861937775378
A	1	CTRL	SOR+URS	ATP6V0E1	-1.31897250117798	9.85156711167512	4.04560461790819e-25	7.55314382163459e-23
A	1	CTRL	SOR+URS	ATP6V1D	-0.839702294972496	7.2622470989805	1.9481609003256e-05	0.000225513860109436
A	1	CTRL	SOR+URS	ATP6V1E1	-0.426884291554408	7.88105422764477	0.00658859043772805	0.0360428164213763
A	1	CTRL	SOR+URS	ATP6V1F	-0.86419924624186	8.55744846940024	5.4645248495274e-09	1.16883592894392e-07
A	1	CTRL	SOR+URS	ATP6V1G1	-1.02328496821743	9.08991316199041	1.10372975279903e-13	4.39775735955199e-12
A	1	CTRL	SOR+URS	ATP8B1	1.06207757564906	3.79933461071137	0.0200906887390435	0.0883444518565516
A	1	CTRL	SOR+URS	ATPAF1	1.47623290433395	3.15549161406227	0.00363488819798813	0.022146551915854
A	1	CTRL	SOR+URS	ATPIF1	-0.964167962706009	6.53215351672225	0.000120359656109076	0.00116344700124964
A	1	CTRL	SOR+URS	ATRAID	-0.93694514349249	8.36615579633757	1.75192564056434e-09	4.01682740290093e-08
A	1	CTRL	SOR+URS	ATRX	0.824328306332794	6.96979125140032	2.54985597792663e-07	4.23970327932864e-06
A	1	CTRL	SOR+URS	ATXN2	1.25007805931969	4.39379179371575	0.000159452303644798	0.00149919579592364
A	1	CTRL	SOR+URS	AVEN	1.01970008411855	4.5502908095385	0.00101284270837302	0.00741144532795467
A	1	CTRL	SOR+URS	AVPR1A	1.87087202576868	2.04359184147091	0.0188904525908567	0.0841723283990161
A	1	CTRL	SOR+URS	B2M	-0.965784655821302	11.3591259143704	9.52221080888427e-19	7.45184269828195e-17
A	1	CTRL	SOR+URS	B3GALTL	-5.12078210397704	2.55320370745113	0.00838771972922833	0.0440768432413692
A	1	CTRL	SOR+URS	B4GALT1	-0.472862669131154	7.42353117831265	0.00635575917994914	0.0349593504725401
A	1	CTRL	SOR+URS	B4GALT3	-1.05985063235289	5.45978266299131	0.00396472470344144	0.0238120345355129
A	1	CTRL	SOR+URS	B9D1	-1.70511150244529	4.76159605505201	0.000663579071381555	0.00514983069114344
A	1	CTRL	SOR+URS	BABAM1	-1.2508310309074	4.52802213277201	0.00563371552823528	0.0316948033743035
A	1	CTRL	SOR+URS	BACE1	0.697272197945002	4.88611741575388	0.0159023784520746	0.0737058160314418
A	1	CTRL	SOR+URS	BACE2	0.813369261224319	6.2718314876296	3.11719120677114e-05	0.000343785416719764
A	1	CTRL	SOR+URS	BACH1	0.703123064741776	6.41636419796519	0.000283040973662826	0.00248092721985209
A	1	CTRL	SOR+URS	BAD	-1.6739864612168	5.06806780089984	8.54844098927262e-06	0.00010670446541433
A	1	CTRL	SOR+URS	BAG1	1.20604744378928	3.77984892670389	0.00123919837586916	0.00880646197620125
A	1	CTRL	SOR+URS	BAG3	2.64892100227914	5.05450359013853	4.42943583214173e-34	2.06743917465215e-31
A	1	CTRL	SOR+URS	BAMBI	1.66606943072172	4.15527671740374	5.55255716846297e-07	8.72191942724069e-06
A	1	CTRL	SOR+URS	BANF1	-0.910031508112458	8.43980375450679	9.00513454309661e-10	2.17016798297595e-08
A	1	CTRL	SOR+URS	BAP1	-2.56724555213873	3.17256125583463	0.00328798807937694	0.0203601204893348
A	1	CTRL	SOR+URS	BASP1	0.761305956520343	5.1919711996536	0.0026909029912144	0.0171883730167062
A	1	CTRL	SOR+URS	BAZ1A	0.924931260231118	4.02617958347764	0.0200071944085094	0.088068044366726
A	1	CTRL	SOR+URS	BAZ1B	1.77607380272399	5.72729477927292	1.080604250267e-19	9.73959789430303e-18
