Cell	Plate	Condition1	Condition2	Gene	logFC	logCPM	PValue	FDR
A	1	CTRL	DOM	HBB	1.12421228272511	7.17741267415335	3.54435597149153e-20	4.6019917933846e-16
A	1	CTRL	DOM	VIM	0.429791577195556	11.1538896669311	1.59396503715e-06	0.0103480210211778
