Cell	Plate	Condition1	Condition2	Gene	logFC	logCPM	PValue	FDR
A	1	CTRL	TRS+LOP	CCL2	-0.534947684399639	7.60156187974557	4.86640786949366e-06	0.02114454219295
A	1	CTRL	TRS+LOP	DDIT3	0.553828018351401	7.78451411951169	5.22573609354811e-08	0.000340587349896998
A	1	CTRL	TRS+LOP	HBB	-1.52946425598124	6.73017989100157	9.21754965520625e-26	1.20150759755613e-21
